Site;SS34 Chemin Vert 29 (ID 3234);SS34 Chemin Vert 29 (ID 3234);SS34 Chemin Vert 29 (ID 3234);SS34 Chemin Vert 29 (ID 3234)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-08-21 10:00:00;0;64.0;54.5;65.7
2023-08-21 11:00:00;14;72.3;59.2;70.9
2023-08-21 12:00:00;0;69.2;56.3;69.7
2023-08-21 13:00:00;21;76.0;58.8;73.2
2023-08-21 14:00:00;0;69.6;55.8;70.1
2023-08-21 15:00:00;0;64.9;54.1;66.3
2023-08-21 16:00:00;15;74.2;60.4;72.2
2023-08-21 17:00:00;0;68.1;56.4;69.3
2023-08-21 18:00:00;17;70.9;57.6;70.3
2023-08-21 19:00:00;0;70.8;57.4;70.7
2023-08-21 20:00:00;23;74.2;58.2;72.1
2023-08-21 21:00:00;11;74.2;57.2;72.1
2023-08-21 22:00:00;7;74.0;57.3;72.2
2023-08-21 23:00:00;15;74.4;58.0;72.2
2023-08-22 00:00:00;0;70.2;56.4;70.6
2023-08-22 01:00:00;0;65.2;54.6;66.7
2023-08-22 02:00:00;0;61.4;53.2;63.3
2023-08-22 03:00:00;6;60.5;53.3;62.0
2023-08-22 04:00:00;7;73.4;67.4;74.6
2023-08-22 05:00:00;0;68.4;60.9;71.1
2023-08-22 06:00:00;0;64.1;56.6;67.0
2023-08-22 07:00:00;17;73.0;59.4;70.8
2023-08-22 08:00:00;0;71.2;56.8;71.3
2023-08-22 09:00:00;0;66.0;54.7;67.3
2023-08-22 10:00:00;28;75.7;57.8;72.5
2023-08-22 11:00:00;0;71.7;57.5;71.4
2023-08-22 12:00:00;4;66.9;56.0;68.1
2023-08-22 13:00:00;13;75.0;59.1;72.7
2023-08-22 14:00:00;0;67.9;55.9;68.8
2023-08-22 15:00:00;17;71.3;57.5;69.8
2023-08-22 16:00:00;1;71.7;57.5;71.1
2023-08-22 17:00:00;15;71.6;58.1;71.0
2023-08-22 18:00:00;0;71.3;57.5;71.1
2023-08-22 19:00:00;14;68.8;55.9;69.4
2023-08-22 20:00:00;22;76.5;57.5;73.0
2023-08-22 21:00:00;7;71.6;56.8;71.5
2023-08-22 22:00:00;13;75.8;58.2;72.8
2023-08-22 23:00:00;21;74.4;57.2;72.2
2023-08-23 00:00:00;1;72.1;57.8;71.5
2023-08-23 01:00:00;0;66.1;55.4;67.6
2023-08-23 02:00:00;0;62.3;53.8;64.2
2023-08-23 03:00:00;7;61.9;54.7;63.2
2023-08-23 04:00:00;5;71.6;64.3;72.6
2023-08-23 05:00:00;0;66.1;58.9;68.8
2023-08-23 06:00:00;0;62.2;55.4;64.9
2023-08-23 07:00:00;14;67.6;59.5;68.1
2023-08-23 08:00:00;0;71.7;57.1;71.2
2023-08-23 09:00:00;12;71.1;57.3;69.8
2023-08-23 10:00:00;1;72.3;57.7;71.4
2023-08-23 11:00:00;0;66.3;54.5;67.6
2023-08-23 12:00:00;15;69.8;56.3;69.3
2023-08-23 13:00:00;0;70.8;57.9;71.1
2023-08-23 14:00:00;3;66.2;55.9;67.7
2023-08-23 15:00:00;12;74.4;59.7;72.6
2023-08-23 16:00:00;0;67.5;56.6;68.6
2023-08-23 17:00:00;14;68.7;57.4;68.9
2023-08-23 18:00:00;4;73.0;58.4;71.9
2023-08-23 19:00:00;7;68.0;57.3;69.1
2023-08-23 20:00:00;17;76.7;57.9;73.1
2023-08-23 21:00:00;13;72.4;57.1;71.7
2023-08-23 22:00:00;10;75.1;58.2;72.4
2023-08-23 23:00:00;14;72.6;57.6;71.3
2023-08-24 00:00:00;2;72.7;57.4;71.6
2023-08-24 01:00:00;0;66.5;55.5;67.8
2023-08-24 02:00:00;0;62.6;54.2;64.4
2023-08-24 03:00:00;3;60.0;53.2;61.5
2023-08-24 04:00:00;9;74.2;60.3;72.7
2023-08-24 05:00:00;0;67.6;56.0;68.4
2023-08-24 06:00:00;0;63.5;54.5;65.0
2023-08-24 07:00:00;13;71.0;60.6;70.5
2023-08-24 08:00:00;0;68.4;58.1;69.8
2023-08-24 09:00:00;10;67.2;57.8;68.4
2023-08-24 10:00:00;6;74.0;58.8;72.2
2023-08-24 11:00:00;0;67.1;56.2;68.4
2023-08-24 12:00:00;20;75.0;58.4;72.2
2023-08-24 13:00:00;0;69.7;56.9;70.3
2023-08-24 14:00:00;14;70.9;58.1;70.4
2023-08-24 15:00:00;1;72.3;57.3;71.0
2023-08-24 16:00:00;0;66.3;55.0;67.2
2023-08-24 17:00:00;17;71.4;57.7;69.9
2023-08-24 18:00:00;0;72.1;57.5;71.4
2023-08-24 19:00:00;7;68.0;56.7;68.8
2023-08-24 20:00:00;21;77.5;57.8;72.9
2023-08-24 21:00:00;0;71.1;56.0;70.7
2023-08-24 22:00:00;18;72.1;56.8;70.9
2023-08-24 23:00:00;6;73.1;57.8;71.8
2023-08-25 00:00:00;0;66.7;55.7;67.9
2023-08-25 01:00:00;0;62.7;54.4;64.5
2023-08-25 02:00:00;13;65.7;57.3;66.6
2023-08-25 03:00:00;2;71.6;58.8;71.2
2023-08-25 04:00:00;0;65.9;56.2;67.4
2023-08-25 05:00:00;0;62.0;54.4;64.0
2023-08-25 06:00:00;9;70.4;63.3;70.7
2023-08-25 07:00:00;0;68.0;61.2;70.5
2023-08-25 08:00:00;20;72.5;59.6;71.6
2023-08-25 09:00:00;0;71.2;58.1;71.1
2023-08-25 10:00:00;0;65.8;55.8;67.3
2023-08-25 11:00:00;17;75.0;59.0;72.6
2023-08-25 12:00:00;0;69.8;55.9;70.1
2023-08-25 13:00:00;0;65.1;54.4;66.4
2023-08-25 14:00:00;19;74.6;60.1;73.0
2023-08-25 15:00:00;0;68.0;57.3;69.3
2023-08-25 16:00:00;0;63.8;55.4;65.8
2023-08-25 17:00:00;21;74.9;59.8;72.0
2023-08-25 18:00:00;0;69.8;56.7;69.9
2023-08-25 19:00:00;20;75.6;58.2;72.8
2023-08-25 20:00:00;3;70.7;56.9;70.2
2023-08-25 21:00:00;15;75.6;57.3;72.7
2023-08-25 22:00:00;6;69.7;56.5;70.1
2023-08-25 23:00:00;9;74.1;58.8;72.3
2023-08-26 00:00:00;0;67.5;56.4;68.6
2023-08-26 01:00:00;0;63.4;54.6;65.1
2023-08-26 02:00:00;0;59.8;52.9;61.9
2023-08-26 03:00:00;14;72.8;61.7;72.3
2023-08-26 04:00:00;0;67.1;57.6;68.7
2023-08-26 05:00:00;0;63.1;55.3;65.2
2023-08-26 06:00:00;8;70.4;62.4;70.9
2023-08-26 07:00:00;0;68.3;60.6;70.6
2023-08-26 08:00:00;0;64.2;56.9;66.8
2023-08-26 09:00:00;21;72.6;59.2;71.2
2023-08-26 10:00:00;0;71.1;57.6;71.3
2023-08-26 11:00:00;15;71.4;57.1;70.4
2023-08-26 12:00:00;4;73.3;58.1;72.0
2023-08-26 13:00:00;13;71.2;57.4;70.5
2023-08-26 14:00:00;5;73.8;58.2;72.1
2023-08-26 15:00:00;0;67.2;55.8;68.3
2023-08-26 16:00:00;16;71.6;58.4;70.3
2023-08-26 17:00:00;0;70.8;57.2;71.0
2023-08-26 18:00:00;6;67.0;56.4;68.1
2023-08-26 19:00:00;15;75.5;58.4;72.8
2023-08-26 20:00:00;13;72.2;57.6;71.4
2023-08-26 21:00:00;3;73.2;58.3;71.7
2023-08-26 22:00:00;0;66.9;55.6;67.9
2023-08-26 23:00:00;17;74.5;58.9;72.1
2023-08-27 00:00:00;0;69.5;56.7;70.0
2023-08-27 01:00:00;0;65.0;54.9;66.4
2023-08-27 02:00:00;0;61.2;53.5;63.1
2023-08-27 03:00:00;0;57.8;51.6;60.0
2023-08-27 04:00:00;6;58.6;53.1;59.9
2023-08-27 05:00:00;4;72.5;63.1;73.3
2023-08-27 06:00:00;0;66.8;58.2;69.1
2023-08-27 07:00:00;0;62.8;55.3;65.4
2023-08-27 08:00:00;9;64.2;57.3;65.7
2023-08-27 09:00:00;1;70.4;59.7;70.8
2023-08-27 10:00:00;16;70.6;58.4;70.1
2023-08-27 11:00:00;6;73.1;58.4;71.8
2023-08-27 12:00:00;21;74.3;58.0;72.0
2023-08-27 13:00:00;0;72.2;56.9;71.5
2023-08-27 14:00:00;25;76.2;57.9;72.7
2023-08-27 15:00:00;0;71.7;56.1;71.3
2023-08-27 16:00:00;20;75.4;57.8;72.3
2023-08-27 17:00:00;0;70.6;55.7;70.7
2023-08-27 18:00:00;7;67.5;55.8;68.2
2023-08-27 19:00:00;10;73.9;59.0;72.4
2023-08-27 20:00:00;16;72.5;58.5;71.5
2023-08-27 21:00:00;0;71.7;57.3;71.3
2023-08-27 22:00:00;16;75.6;58.7;72.3
2023-08-27 23:00:00;0;69.0;55.7;69.6
2023-08-28 00:00:00;0;64.4;54.0;65.9
2023-08-28 01:00:00;0;60.6;52.5;62.6
2023-08-28 02:00:00;0;57.3;50.6;59.5
2023-08-28 03:00:00;13;64.6;57.5;65.2
2023-08-28 04:00:00;0;71.3;58.0;71.1
2023-08-28 05:00:00;0;65.7;55.2;67.2
2023-08-28 06:00:00;0;61.9;53.4;63.8
2023-08-28 07:00:00;24;75.1;59.1;72.0
2023-08-28 08:00:00;0;71.3;56.9;71.1
2023-08-28 09:00:00;14;73.8;58.6;71.5
2023-08-28 10:00:00;0;68.9;56.7;69.7
2023-08-28 11:00:00;11;68.5;56.7;68.4
2023-08-28 12:00:00;7;73.3;58.7;72.0
2023-08-28 13:00:00;11;69.9;57.3;70.1
2023-08-28 14:00:00;8;74.3;58.6;72.5
2023-08-28 15:00:00;0;67.4;56.0;68.7
2023-08-28 16:00:00;4;64.5;55.4;65.8
2023-08-28 17:00:00;10;73.5;59.8;72.4
2023-08-28 18:00:00;0;66.8;56.1;68.3
2023-08-28 19:00:00;22;72.9;57.3;70.6
2023-08-28 20:00:00;6;74.7;56.9;72.4
2023-08-28 21:00:00;36;75.5;53.8;72.7
2023-08-28 22:00:00;10;76.4;46.6;55.3
2023-08-28 23:00:00;24;75.7;46.8;59.2
2023-08-29 00:00:00;2;72.9;43.4;51.4
2023-08-29 01:00:00;6;73.6;31.3;36.8
2023-08-29 02:00:00;5;72.6;32.0;37.0
2023-08-29 03:00:00;4;69.7;31.3;41.8
2023-08-29 04:00:00;23;73.4;48.6;59.4
2023-08-29 05:00:00;2;72.0;47.4;56.0
2023-08-29 06:00:00;8;73.6;32.2;38.2
2023-08-29 07:00:00;28;74.6;46.7;58.9
2023-08-29 08:00:00;5;74.4;45.4;53.9
2023-08-29 09:00:00;7;74.0;32.4;38.0
2023-08-29 10:00:00;25;75.8;52.1;65.2
2023-08-29 11:00:00;1;71.2;47.3;57.1
2023-08-29 12:00:00;3;71.8;30.0;35.1
2023-08-29 13:00:00;24;76.3;57.4;72.8
2023-08-29 14:00:00;0;69.6;55.2;67.5
2023-08-29 15:00:00;3;63.1;28.8;45.3
2023-08-29 16:00:00;14;75.5;59.3;73.1
2023-08-29 17:00:00;0;68.6;55.7;69.6
2023-08-29 18:00:00;4;65.3;54.5;66.6
2023-08-29 19:00:00;12;75.0;57.3;73.5
2023-08-29 20:00:00;16;72.1;53.5;71.5
2023-08-29 21:00:00;19;76.4;57.2;73.1
2023-08-29 22:00:00;2;72.2;36.3;43.3
2023-08-29 23:00:00;27;76.4;53.3;68.9
2023-08-30 00:00:00;2;73.1;34.3;39.1
2023-08-30 01:00:00;2;72.2;28.6;33.5
2023-08-30 02:00:00;3;71.5;29.0;33.9
2023-08-30 03:00:00;15;72.2;47.7;56.5
2023-08-30 04:00:00;2;70.9;36.9;43.1
2023-08-30 05:00:00;5;70.6;29.5;35.0
2023-08-30 06:00:00;6;70.0;30.8;36.3
2023-08-30 07:00:00;23;74.8;54.1;67.0
2023-08-30 08:00:00;5;73.5;36.8;43.3
2023-08-30 09:00:00;13;73.8;34.1;41.5
2023-08-30 10:00:00;13;75.2;58.4;72.8
2023-08-30 11:00:00;15;72.6;44.0;54.0
2023-08-30 12:00:00;7;73.5;58.5;72.3
2023-08-30 13:00:00;9;70.6;39.5;48.1
2023-08-30 14:00:00;10;74.4;58.5;72.5
2023-08-30 15:00:00;0;67.3;55.1;68.6
2023-08-30 16:00:00;7;65.6;54.8;66.6
2023-08-30 17:00:00;28;77.5;56.5;73.0
2023-08-30 18:00:00;22;76.0;56.0;72.8
2023-08-30 19:00:00;15;76.1;57.5;72.9
2023-08-30 20:00:00;18;74.2;56.6;72.1
2023-08-30 21:00:00;2;72.1;57.7;71.8
2023-08-30 22:00:00;30;74.6;49.4;64.1
2023-08-30 23:00:00;15;76.7;56.9;73.3
2023-08-31 00:00:00;3;73.2;29.6;34.0
2023-08-31 01:00:00;3;72.4;28.3;33.7
2023-08-31 02:00:00;3;71.4;29.0;34.1
2023-08-31 03:00:00;4;70.5;29.1;34.4
2023-08-31 04:00:00;15;72.8;58.0;68.0
2023-08-31 05:00:00;2;69.4;41.7;48.6
2023-08-31 06:00:00;4;71.1;29.3;34.6
2023-08-31 07:00:00;24;74.8;50.6;62.6
2023-08-31 08:00:00;1;72.9;43.8;53.0
2023-08-31 09:00:00;25;75.6;49.3;62.8
2023-08-31 10:00:00;0;72.2;56.6;71.7
2023-08-31 11:00:00;0;66.1;54.3;67.6
2023-08-31 12:00:00;17;73.2;58.5;71.2
2023-08-31 13:00:00;0;69.9;56.3;70.5
2023-08-31 14:00:00;22;75.6;57.0;72.6
2023-08-31 15:00:00;3;70.8;55.9;70.7
2023-08-31 16:00:00;11;74.6;58.7;72.7
2023-08-31 17:00:00;13;72.4;57.8;71.3
2023-08-31 18:00:00;1;72.1;57.5;71.6
2023-08-31 19:00:00;24;75.0;58.0;72.4
2023-08-31 20:00:00;3;71.5;56.7;70.6
2023-08-31 21:00:00;17;76.6;57.5;73.1
2023-08-31 22:00:00;18;75.9;58.0;73.0
2023-08-31 23:00:00;0;68.7;55.9;69.6
2023-09-01 00:00:00;0;64.1;54.0;65.8
2023-09-01 01:00:00;15;72.6;58.6;70.7
2023-09-01 02:00:00;0;69.9;56.2;70.3
2023-09-01 03:00:00;0;64.9;53.9;66.4
2023-09-01 04:00:00;0;60.9;52.3;62.9
2023-09-01 05:00:00;0;57.4;50.4;59.6
2023-09-01 06:00:00;11;73.1;65.7;73.3
2023-09-01 07:00:00;2;70.7;51.0;61.4
2023-09-01 08:00:00;29;76.0;48.6;63.0
2023-09-01 09:00:00;0;72.0;56.9;71.5
2023-09-01 10:00:00;13;70.1;52.5;64.2
2023-09-01 11:00:00;5;73.3;58.6;72.1
2023-09-01 12:00:00;0;66.7;55.1;68.1
2023-09-01 13:00:00;15;69.4;57.2;69.4
2023-09-01 14:00:00;1;70.6;58.6;71.1
2023-09-01 15:00:00;0;65.1;55.6;67.2
2023-09-01 16:00:00;17;71.4;59.5;70.6
2023-09-01 17:00:00;0;69.7;57.8;70.6
2023-09-01 18:00:00;13;69.9;57.6;69.7
2023-09-01 19:00:00;2;72.2;57.9;71.5
2023-09-01 20:00:00;0;66.0;55.1;67.5
2023-09-01 21:00:00;15;73.2;58.9;70.9
2023-09-01 22:00:00;0;69.9;55.5;70.2
2023-09-01 23:00:00;8;67.1;54.9;67.9
2023-09-02 00:00:00;9;74.8;57.7;72.3
2023-09-02 01:00:00;0;67.5;54.8;68.4
2023-09-02 02:00:00;0;63.1;53.4;64.4
2023-09-02 03:00:00;13;73.0;61.3;72.5
2023-09-02 04:00:00;0;66.6;56.5;68.3
2023-09-02 05:00:00;0;62.5;54.2;64.6
2023-09-02 06:00:00;7;68.9;62.2;69.6
2023-09-02 07:00:00;0;68.5;61.1;71.1
2023-09-02 08:00:00;0;64.1;56.3;66.9
2023-09-02 09:00:00;17;74.5;60.1;72.0
2023-09-02 10:00:00;8;70.2;57.2;70.0
2023-09-02 11:00:00;15;75.8;58.0;72.7
2023-09-02 12:00:00;13;72.4;57.6;71.2
2023-09-02 13:00:00;4;73.2;57.7;71.9
2023-09-02 14:00:00;15;72.5;58.1;71.5
2023-09-02 15:00:00;0;70.7;57.2;70.9
2023-09-02 16:00:00;0;65.1;54.6;66.9
2023-09-02 17:00:00;22;74.2;58.5;71.8
2023-09-02 18:00:00;0;70.8;56.5;70.8
2023-09-02 19:00:00;23;73.6;56.9;71.7
2023-09-02 20:00:00;1;71.9;57.4;71.5
2023-09-02 21:00:00;0;65.9;55.1;67.5
2023-09-02 22:00:00;20;75.5;59.1;72.4
2023-09-02 23:00:00;0;69.9;56.6;70.4
2023-09-03 00:00:00;0;64.8;54.6;66.5
2023-09-03 01:00:00;0;60.9;52.9;63.0
2023-09-03 02:00:00;16;70.4;58.2;69.1
2023-09-03 03:00:00;0;70.6;56.7;70.8
2023-09-03 04:00:00;0;65.2;54.4;66.7
2023-09-03 05:00:00;0;61.3;52.7;63.2
2023-09-03 06:00:00;9;69.6;61.6;70.2
2023-09-03 07:00:00;0;67.4;59.3;69.7
2023-09-03 08:00:00;0;63.2;55.5;65.8
2023-09-03 09:00:00;17;69.5;58.4;69.1
2023-09-03 10:00:00;10;73.9;57.5;72.4
2023-09-03 11:00:00;7;74.4;57.5;72.2
2023-09-03 12:00:00;23;74.8;56.9;71.8
2023-09-03 13:00:00;2;72.3;56.7;71.4
2023-09-03 14:00:00;12;69.9;56.0;69.9
2023-09-03 15:00:00;9;75.3;57.8;72.4
2023-09-03 16:00:00;4;68.6;55.6;69.0
2023-09-03 17:00:00;12;75.2;58.4;72.7
2023-09-03 18:00:00;0;68.0;55.2;69.0
2023-09-03 19:00:00;14;68.6;56.0;68.9
2023-09-03 20:00:00;10;74.2;57.1;71.9
2023-09-03 21:00:00;31;76.9;56.8;73.3
2023-09-03 22:00:00;1;71.4;57.2;71.0
2023-09-03 23:00:00;12;70.4;56.9;70.0
2023-09-04 00:00:00;2;72.8;57.2;71.6
2023-09-04 01:00:00;0;66.2;54.0;67.6
2023-09-04 02:00:00;0;62.2;52.4;64.0
2023-09-04 03:00:00;0;58.6;50.5;60.7
2023-09-04 04:00:00;14;72.5;61.9;71.7
2023-09-04 05:00:00;0;68.5;56.4;69.8
2023-09-04 06:00:00;0;64.1;53.8;66.0
2023-09-04 07:00:00;16;69.7;58.3;69.1
2023-09-04 08:00:00;0;70.8;56.7;70.9
2023-09-04 09:00:00;16;73.5;58.1;71.8
2023-09-04 10:00:00;0;69.9;56.5;70.4
2023-09-04 11:00:00;0;64.7;53.9;66.4
2023-09-04 12:00:00;16;70.5;58.3;69.8
2023-09-04 13:00:00;0;70.0;56.3;70.5
2023-09-04 14:00:00;15;72.5;57.8;71.0
2023-09-04 15:00:00;0;70.1;56.6;70.7
2023-09-04 16:00:00;0;64.9;54.1;66.7
2023-09-04 17:00:00;18;70.1;57.7;69.4
2023-09-04 18:00:00;2;71.6;57.6;71.2
2023-09-04 19:00:00;0;65.5;54.6;67.2
2023-09-04 20:00:00;21;73.7;59.2;72.0
2023-09-04 21:00:00;11;72.5;57.2;71.6
2023-09-04 22:00:00;16;76.3;57.3;72.8
2023-09-04 23:00:00;0;69.0;54.9;69.6
2023-09-05 00:00:00;0;64.3;53.0;65.8
2023-09-05 01:00:00;17;73.1;58.3;71.5
2023-09-05 02:00:00;0;68.7;56.2;69.5
2023-09-05 03:00:00;0;64.0;53.7;65.8
2023-09-05 04:00:00;0;60.2;51.9;62.3
2023-09-05 05:00:00;0;56.8;49.9;59.1
2023-09-05 06:00:00;11;72.9;67.0;73.4
2023-09-05 07:00:00;0;70.0;62.4;72.8
2023-09-05 08:00:00;23;74.7;58.8;72.6
2023-09-05 09:00:00;0;71.9;56.6;71.2
2023-09-05 10:00:00;2;66.2;54.0;67.0
2023-09-05 11:00:00;16;74.9;59.6;73.0
2023-09-05 12:00:00;0;68.0;56.2;69.1
2023-09-05 13:00:00;6;65.7;56.1;66.6
2023-09-05 14:00:00;9;74.7;58.4;72.4
2023-09-05 15:00:00;0;67.6;55.0;68.4
2023-09-05 16:00:00;9;66.6;55.7;67.3
2023-09-05 17:00:00;6;74.0;57.8;72.2
2023-09-05 18:00:00;9;69.5;56.1;69.8
2023-09-05 19:00:00;6;73.1;58.6;71.9
2023-09-05 20:00:00;19;72.5;57.4;71.2
2023-09-05 21:00:00;2;72.6;57.7;71.6
2023-09-05 22:00:00;15;72.5;58.2;71.3
2023-09-05 23:00:00;0;70.3;57.2;70.6
2023-09-06 00:00:00;0;65.0;55.0;66.6
2023-09-06 01:00:00;0;61.1;53.2;63.1
2023-09-06 02:00:00;0;57.6;51.1;59.8
2023-09-06 03:00:00;14;69.5;61.5;69.7
2023-09-06 04:00:00;0;70.2;60.2;72.3
2023-09-06 05:00:00;0;65.7;56.4;68.2
2023-09-06 06:00:00;0;61.5;53.5;64.2
2023-09-06 07:00:00;11;69.0;59.7;69.0
2023-09-06 08:00:00;15;74.0;59.3;71.8
2023-09-06 09:00:00;0;70.5;56.3;70.8
2023-09-06 10:00:00;12;69.6;56.8;69.4
2023-09-06 11:00:00;5;73.1;58.1;71.9
2023-09-06 12:00:00;0;66.5;55.2;67.9
2023-09-06 13:00:00;17;71.5;58.6;70.5
2023-09-06 14:00:00;0;70.2;56.9;70.4
2023-09-06 15:00:00;0;64.8;54.4;66.4
2023-09-06 16:00:00;15;73.9;60.3;72.5
2023-09-06 17:00:00;0;67.8;56.8;69.3
2023-09-06 18:00:00;14;71.6;58.7;70.0
2023-09-06 19:00:00;0;71.3;55.7;71.2
2023-09-06 20:00:00;30;76.5;57.6;73.2
2023-09-06 21:00:00;6;73.2;57.0;71.6
2023-09-06 22:00:00;10;74.4;58.4;72.4
2023-09-06 23:00:00;0;67.3;55.7;68.7
2023-09-07 00:00:00;0;63.2;53.6;65.0
2023-09-07 01:00:00;12;64.1;54.7;65.2
2023-09-07 02:00:00;6;74.2;58.3;72.1
2023-09-07 03:00:00;0;67.0;54.9;68.2
2023-09-07 04:00:00;0;62.8;53.2;64.6
2023-09-07 05:00:00;0;59.2;51.4;61.3
2023-09-07 06:00:00;12;71.6;65.0;72.3
2023-09-07 07:00:00;0;69.7;61.9;72.3
2023-09-07 08:00:00;18;75.2;58.8;72.8
2023-09-07 09:00:00;4;68.9;56.0;69.7
2023-09-07 10:00:00;18;75.6;58.2;73.0
2023-09-07 11:00:00;0;68.6;56.0;69.5
2023-09-07 12:00:00;0;64.0;54.1;65.7
2023-09-07 13:00:00;19;71.4;58.4;70.1
2023-09-07 14:00:00;0;70.1;56.4;70.5
2023-09-07 15:00:00;0;64.9;54.3;66.5
2023-09-07 16:00:00;13;68.3;57.4;68.3
2023-09-07 17:00:00;0;71.7;57.6;71.4
2023-09-07 18:00:00;0;65.8;54.9;67.4
2023-09-07 19:00:00;19;72.5;59.2;70.8
2023-09-07 20:00:00;0;71.1;56.6;71.2
2023-09-07 21:00:00;25;75.8;57.4;72.4
2023-09-07 22:00:00;7;71.8;56.4;71.1
2023-09-07 23:00:00;12;74.9;57.8;72.4
2023-09-08 00:00:00;0;67.6;55.0;68.6
2023-09-08 01:00:00;0;63.3;53.4;65.0
2023-09-08 02:00:00;5;60.6;52.2;62.2
2023-09-08 03:00:00;11;72.6;62.0;72.4
2023-09-08 04:00:00;0;66.2;56.9;68.2
2023-09-08 05:00:00;0;62.2;54.2;64.5
2023-09-08 06:00:00;8;70.6;58.8;69.8
2023-09-08 07:00:00;0;68.5;54.5;69.5
2023-09-08 08:00:00;12;67.4;53.8;68.3
2023-09-08 09:00:00;13;74.6;58.5;72.5
2023-09-08 10:00:00;12;71.4;57.5;70.5
2023-09-08 11:00:00;4;73.3;57.9;71.9
2023-09-08 12:00:00;17;71.7;56.7;70.8
2023-09-08 13:00:00;4;72.2;57.7;71.5
2023-09-08 14:00:00;7;67.0;55.6;68.1
2023-09-08 15:00:00;17;76.3;58.2;72.9
2023-09-08 16:00:00;0;69.3;54.7;69.5
2023-09-08 17:00:00;16;74.7;59.4;72.7
2023-09-08 18:00:00;0;67.8;56.1;69.0
2023-09-08 19:00:00;19;71.0;57.0;70.4
2023-09-08 20:00:00;7;74.2;58.0;72.3
2023-09-08 21:00:00;0;67.2;55.4;68.4
2023-09-08 22:00:00;22;75.8;58.0;72.6
2023-09-08 23:00:00;0;69.3;56.1;70.0
2023-09-09 00:00:00;0;64.5;54.4;66.1
2023-09-09 01:00:00;20;74.0;58.7;71.2
2023-09-09 02:00:00;0;71.1;56.9;71.1
2023-09-09 03:00:00;0;65.8;54.8;67.1
2023-09-09 04:00:00;0;61.8;53.3;63.7
2023-09-09 05:00:00;0;58.3;51.5;60.4
2023-09-09 06:00:00;11;72.2;65.2;72.9
2023-09-09 07:00:00;0;69.6;61.2;72.2
2023-09-09 08:00:00;0;65.2;56.6;68.0
2023-09-09 09:00:00;7;63.7;55.8;66.0
2023-09-09 10:00:00;7;74.7;58.3;72.3
2023-09-09 11:00:00;0;67.5;55.1;68.4
2023-09-09 12:00:00;12;68.4;56.7;67.9
2023-09-09 13:00:00;4;73.3;58.1;71.7
2023-09-09 14:00:00;11;70.6;57.2;70.3
2023-09-09 15:00:00;3;72.6;58.0;71.6
2023-09-09 16:00:00;0;66.2;55.1;67.6
2023-09-09 17:00:00;14;74.2;58.7;71.4
2023-09-09 18:00:00;12;73.0;57.6;72.0
2023-09-09 19:00:00;4;72.4;58.1;71.6
2023-09-09 20:00:00;3;66.8;55.8;67.5
2023-09-09 21:00:00;15;75.3;59.4;73.1
2023-09-09 22:00:00;0;68.2;56.6;69.4
2023-09-09 23:00:00;12;68.7;57.2;68.9
2023-09-10 00:00:00;2;71.8;58.6;71.4
2023-09-10 01:00:00;0;65.8;55.7;67.5
2023-09-10 02:00:00;0;61.9;53.9;64.0
2023-09-10 03:00:00;0;58.3;51.7;60.6
2023-09-10 04:00:00;10;62.7;57.1;63.8
2023-09-10 05:00:00;0;71.5;65.7;73.5
2023-09-10 06:00:00;0;66.6;58.6;69.3
2023-09-10 07:00:00;0;62.4;54.7;65.3
2023-09-10 08:00:00;8;64.9;56.3;65.9
2023-09-10 09:00:00;1;73.0;57.4;71.6
2023-09-10 10:00:00;0;66.6;54.4;67.6
2023-09-10 11:00:00;16;69.9;56.2;69.2
2023-09-10 12:00:00;13;74.4;57.8;72.3
2023-09-10 13:00:00;8;74.4;58.5;72.3
2023-09-10 14:00:00;14;71.6;56.9;70.4
2023-09-10 15:00:00;9;74.7;58.7;72.4
2023-09-10 16:00:00;8;69.8;57.6;70.2
2023-09-10 17:00:00;5;73.8;58.2;72.1
2023-09-10 18:00:00;15;74.5;58.5;72.1
2023-09-10 19:00:00;0;69.2;56.5;69.8
2023-09-10 20:00:00;12;69.3;57.5;69.4
2023-09-10 21:00:00;20;77.2;57.6;72.4
2023-09-10 22:00:00;0;71.8;56.7;71.2
2023-09-10 23:00:00;8;68.7;56.8;68.6
2023-09-11 00:00:00;4;72.4;58.4;71.6
2023-09-11 01:00:00;0;66.2;55.8;67.7
2023-09-11 02:00:00;0;62.2;54.1;64.2
2023-09-11 03:00:00;0;58.7;52.1;60.9
2023-09-11 04:00:00;10;64.6;59.3;65.6
2023-09-11 05:00:00;0;69.9;63.7;72.2
2023-09-11 06:00:00;0;65.4;57.3;68.1
2023-09-11 07:00:00;13;66.3;56.9;67.7
2023-09-11 08:00:00;6;72.7;58.8;71.6
2023-09-11 09:00:00;0;66.2;55.9;67.7
2023-09-11 10:00:00;7;64.8;56.4;66.3
2023-09-11 11:00:00;7;74.5;58.4;72.4
2023-09-11 12:00:00;0;67.6;55.0;68.5
2023-09-11 13:00:00;16;70.7;58.0;70.2
2023-09-11 14:00:00;0;70.7;57.4;70.6
2023-09-11 15:00:00;0;65.2;55.3;66.8
2023-09-11 16:00:00;7;63.7;55.8;65.4
