Site;SS30 Marronnier 3a-3b (ID 3230);SS30 Marronnier 3a-3b (ID 3230);SS30 Marronnier 3a-3b (ID 3230);SS30 Marronnier 3a-3b (ID 3230)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-07-25 17:00:00;20;64.4;43.4;63.7
2023-07-25 18:00:00;10;75.6;62.1;73.3
2023-07-25 19:00:00;15;71.0;51.6;69.9
2023-07-25 20:00:00;12;75.5;62.4;73.4
2023-07-25 21:00:00;21;75.9;62.8;74.0
2023-07-25 22:00:00;0;72.2;52.6;71.7
2023-07-25 23:00:00;25;72.1;53.8;70.1
2023-07-26 00:00:00;0;70.6;55.4;65.4
2023-07-26 01:00:00;0;61.8;42.9;61.5
2023-07-26 02:00:00;0;56.4;38.0;57.8
2023-07-26 03:00:00;0;52.5;35.1;54.5
2023-07-26 04:00:00;28;67.9;54.5;66.0
2023-07-26 05:00:00;0;72.7;55.9;71.8
2023-07-26 06:00:00;3;72.2;32.6;41.8
2023-07-26 07:00:00;5;76.3;27.0;36.7
2023-07-26 08:00:00;19;76.1;30.7;41.2
2023-07-26 09:00:00;15;73.5;59.7;66.6
2023-07-26 10:00:00;1;67.1;34.3;38.0
2023-07-26 11:00:00;28;75.2;33.4;44.5
2023-07-26 12:00:00;7;74.9;62.2;72.7
2023-07-26 13:00:00;0;69.6;49.0;69.2
2023-07-26 14:00:00;35;75.4;61.1;72.6
2023-07-26 15:00:00;0;71.6;52.6;71.0
2023-07-26 16:00:00;0;67.0;44.1;67.0
2023-07-26 17:00:00;0;62.8;39.3;63.1
2023-07-26 18:00:00;37;70.2;53.1;68.0
2023-07-26 19:00:00;0;73.4;57.1;72.2
2023-07-26 20:00:00;0;68.4;46.3;68.3
2023-07-26 21:00:00;35;76.2;63.2;73.2
2023-07-26 22:00:00;0;70.9;51.3;70.4
2023-07-26 23:00:00;0;66.3;43.2;66.4
2023-07-27 00:00:00;0;62.2;38.8;62.5
2023-07-27 01:00:00;30;64.0;42.8;63.2
2023-07-27 02:00:00;4;74.6;62.0;72.8
2023-07-27 03:00:00;0;69.5;49.1;69.1
2023-07-27 04:00:00;0;65.0;42.2;65.3
2023-07-27 05:00:00;0;61.1;38.2;61.5
2023-07-27 06:00:00;22;71.4;34.8;46.4
2023-07-27 07:00:00;10;73.3;55.3;56.3
2023-07-27 08:00:00;3;74.8;26.5;35.1
2023-07-27 09:00:00;2;72.0;26.0;35.2
2023-07-27 10:00:00;38;76.0;60.6;70.3
2023-07-27 11:00:00;0;71.1;52.5;70.5
2023-07-27 12:00:00;0;66.5;43.8;66.6
2023-07-27 13:00:00;33;75.6;60.9;73.0
2023-07-27 14:00:00;29;73.5;55.1;71.5
2023-07-27 15:00:00;2;74.9;61.0;73.0
2023-07-27 16:00:00;0;69.6;48.7;69.3
2023-07-27 17:00:00;0;65.1;42.6;65.3
2023-07-27 18:00:00;0;61.2;38.9;61.6
2023-07-27 19:00:00;38;75.2;61.0;72.3
2023-07-27 20:00:00;0;72.0;53.0;71.3
2023-07-27 21:00:00;0;67.2;44.9;67.3
2023-07-27 22:00:00;35;73.9;58.7;71.6
2023-07-27 23:00:00;0;71.8;54.0;71.1
2023-07-28 00:00:00;0;65.4;44.4;65.3
2023-07-28 01:00:00;0;58.5;38.1;60.8
2023-07-28 02:00:00;25;61.7;43.9;62.1
2023-07-28 03:00:00;0;74.3;61.1;72.7
2023-07-28 04:00:00;0;69.2;48.4;69.0
2023-07-28 05:00:00;0;64.9;41.9;65.0
2023-07-28 06:00:00;0;61.0;38.2;61.3
2023-07-28 07:00:00;25;66.1;47.9;65.0
2023-07-28 08:00:00;0;74.2;57.9;72.7
2023-07-28 09:00:00;0;69.0;46.9;68.8
2023-07-28 10:00:00;0;64.5;40.9;64.8
2023-07-28 11:00:00;32;73.3;57.6;70.2
2023-07-28 12:00:00;0;72.5;54.6;71.7
2023-07-28 13:00:00;29;75.0;59.8;72.4
2023-07-28 14:00:00;0;72.7;54.2;71.9
2023-07-28 15:00:00;0;67.9;45.4;67.9
2023-07-28 16:00:00;0;63.5;40.5;63.9
2023-07-28 17:00:00;34;71.8;56.0;69.2
2023-07-28 18:00:00;0;72.6;55.6;71.7
2023-07-28 19:00:00;0;67.8;46.4;67.8
2023-07-28 20:00:00;35;75.7;61.9;73.3
2023-07-28 21:00:00;0;71.5;52.0;71.0
2023-07-28 22:00:00;10;67.7;45.5;67.3
2023-07-28 23:00:00;18;76.0;64.1;73.9
2023-07-29 00:00:00;0;70.8;51.0;70.4
2023-07-29 01:00:00;0;66.2;43.9;66.4
2023-07-29 02:00:00;0;62.2;39.8;62.6
2023-07-29 03:00:00;30;71.3;55.8;69.5
2023-07-29 04:00:00;0;72.0;54.6;71.1
2023-07-29 05:00:00;0;67.2;46.4;67.2
2023-07-29 06:00:00;0;63.2;41.6;63.4
2023-07-29 07:00:00;0;59.5;38.4;59.9
2023-07-29 08:00:00;26;70.0;55.1;68.0
2023-07-29 09:00:00;0;72.4;55.3;71.5
2023-07-29 10:00:00;0;67.7;46.6;67.6
2023-07-29 11:00:00;30;73.0;57.7;70.8
2023-07-29 12:00:00;0;72.3;54.7;71.5
2023-07-29 13:00:00;0;67.6;45.8;67.6
2023-07-29 14:00:00;34;72.0;55.3;70.2
2023-07-29 15:00:00;0;72.7;55.9;71.7
2023-07-29 16:00:00;0;67.9;46.5;67.8
2023-07-29 17:00:00;0;63.6;41.4;63.9
2023-07-29 18:00:00;35;70.4;53.8;67.9
2023-07-29 19:00:00;0;73.4;57.2;72.2
2023-07-29 20:00:00;0;68.4;47.1;68.3
2023-07-29 21:00:00;31;75.4;61.4;73.0
2023-07-29 22:00:00;0;70.9;51.4;70.4
2023-07-29 23:00:00;0;66.3;44.1;66.4
2023-07-30 00:00:00;0;62.2;39.9;62.6
2023-07-30 01:00:00;30;70.9;55.1;68.2
2023-07-30 02:00:00;0;72.6;55.7;71.6
2023-07-30 03:00:00;0;67.9;46.9;67.7
2023-07-30 04:00:00;0;63.7;41.8;63.9
2023-07-30 05:00:00;0;59.9;38.8;60.3
2023-07-30 06:00:00;24;67.1;50.3;60.8
2023-07-30 07:00:00;0;73.2;57.0;71.9
2023-07-30 08:00:00;0;67.1;45.7;66.4
2023-07-30 09:00:00;0;54.9;36.4;53.3
2023-07-30 10:00:00;27;55.6;39.4;56.5
2023-07-30 11:00:00;7;75.4;61.7;73.2
2023-07-30 12:00:00;32;73.2;55.1;71.1
2023-07-30 13:00:00;0;74.6;59.8;72.9
2023-07-30 14:00:00;0;69.4;48.2;69.1
2023-07-30 15:00:00;27;73.4;57.8;70.8
2023-07-30 16:00:00;0;72.0;54.3;71.2
2023-07-30 17:00:00;0;67.3;45.5;67.3
2023-07-30 18:00:00;0;63.1;40.8;63.4
2023-07-30 19:00:00;34;74.9;60.6;72.3
2023-07-30 20:00:00;0;71.2;52.4;70.6
2023-07-30 21:00:00;28;71.7;53.7;69.6
2023-07-30 22:00:00;0;73.9;58.8;72.6
2023-07-30 23:00:00;0;68.9;47.7;68.7
2023-07-31 00:00:00;0;64.5;42.0;64.8
2023-07-31 01:00:00;34;72.6;56.9;70.4
2023-07-31 02:00:00;0;72.6;54.8;71.7
2023-07-31 03:00:00;0;67.8;46.2;67.7
2023-07-31 04:00:00;0;63.6;41.3;63.8
2023-07-31 05:00:00;0;59.8;38.3;60.2
2023-07-31 06:00:00;22;72.5;58.5;69.6
2023-07-31 07:00:00;0;69.0;49.8;52.3
2023-07-31 08:00:00;3;74.2;26.1;34.3
2023-07-31 09:00:00;16;74.7;28.4;38.3
2023-07-31 10:00:00;28;76.3;63.3;73.4
2023-07-31 11:00:00;0;70.9;51.2;70.4
2023-07-31 12:00:00;30;71.6;53.5;70.2
2023-07-31 13:00:00;19;74.4;59.1;72.5
2023-07-31 14:00:00;10;75.6;62.2;73.3
2023-07-31 15:00:00;0;70.2;49.7;69.9
2023-07-31 16:00:00;0;65.7;43.1;65.9
2023-07-31 17:00:00;16;63.3;41.5;63.4
2023-07-31 18:00:00;22;75.7;62.7;73.1
2023-07-31 19:00:00;0;70.2;50.7;69.8
2023-07-31 20:00:00;0;65.7;43.7;65.8
2023-07-31 21:00:00;35;68.6;49.5;67.3
2023-07-31 22:00:00;0;74.4;59.5;73.0
2023-07-31 23:00:00;0;69.4;48.1;69.2
2023-08-01 00:00:00;0;64.9;42.4;65.2
2023-08-01 01:00:00;5;61.6;39.5;61.2
2023-08-01 02:00:00;24;76.4;62.6;73.6
2023-08-01 03:00:00;0;70.7;51.1;70.2
2023-08-01 04:00:00;0;66.2;44.3;66.3
2023-08-01 05:00:00;0;62.1;40.2;62.5
2023-08-01 06:00:00;0;58.5;37.6;59.0
2023-08-01 07:00:00;23;74.4;61.6;72.1
2023-08-01 08:00:00;0;70.7;52.6;70.1
2023-08-01 09:00:00;0;66.2;45.2;66.3
2023-08-01 10:00:00;0;62.2;40.5;62.5
2023-08-01 11:00:00;39;76.6;62.6;73.6
2023-08-01 12:00:00;0;71.1;51.7;70.6
2023-08-01 13:00:00;0;66.4;44.4;66.6
2023-08-01 14:00:00;36;75.7;61.5;72.8
2023-08-01 15:00:00;0;71.5;52.5;70.9
2023-08-01 16:00:00;0;66.9;44.7;67.0
2023-08-01 17:00:00;22;65.6;44.0;64.7
2023-08-01 18:00:00;9;75.6;61.8;73.3
2023-08-01 19:00:00;0;70.2;49.8;69.8
2023-08-01 20:00:00;0;65.6;43.3;65.8
2023-08-01 21:00:00;31;75.1;61.6;72.7
2023-08-01 22:00:00;0;71.2;52.4;70.6
2023-08-01 23:00:00;0;66.6;44.8;66.7
2023-08-02 00:00:00;0;62.5;40.4;62.8
2023-08-02 01:00:00;5;59.5;38.5;59.3
2023-08-02 02:00:00;19;76.2;62.6;73.4
2023-08-02 03:00:00;0;70.5;51.2;70.0
2023-08-02 04:00:00;0;66.0;44.5;66.1
2023-08-02 05:00:00;0;62.0;40.3;62.3
2023-08-02 06:00:00;0;58.4;37.7;58.9
2023-08-02 07:00:00;25;75.7;62.1;73.2
2023-08-02 08:00:00;0;71.2;52.0;70.7
2023-08-02 09:00:00;0;66.6;44.9;66.7
2023-08-02 10:00:00;32;73.0;58.2;70.2
2023-08-02 11:00:00;0;72.1;55.1;71.3
2023-08-02 12:00:00;0;67.4;46.1;67.4
2023-08-02 13:00:00;37;72.8;56.7;70.6
2023-08-02 14:00:00;0;73.1;56.1;72.0
2023-08-02 15:00:00;0;68.2;46.7;68.1
2023-08-02 16:00:00;33;71.1;53.3;69.5
2023-08-02 17:00:00;0;73.3;57.2;72.2
2023-08-02 18:00:00;0;68.4;47.2;68.3
2023-08-02 19:00:00;31;75.8;63.0;72.6
2023-08-02 20:00:00;0;71.4;52.8;70.8
2023-08-02 21:00:00;0;66.8;44.9;66.9
2023-08-02 22:00:00;33;75.9;63.3;72.7
2023-08-02 23:00:00;0;71.1;52.4;70.6
2023-08-03 00:00:00;0;66.6;44.7;66.7
2023-08-03 01:00:00;0;62.5;40.4;62.8
2023-08-03 02:00:00;25;63.6;44.0;63.0
2023-08-03 03:00:00;2;75.2;62.0;73.2
2023-08-03 04:00:00;0;69.9;49.9;69.6
2023-08-03 05:00:00;0;65.6;43.8;65.7
2023-08-03 06:00:00;0;61.6;40.0;62.0
2023-08-03 07:00:00;24;62.6;43.1;62.5
2023-08-03 08:00:00;4;75.3;61.1;73.1
2023-08-03 09:00:00;0;69.9;49.8;69.5
2023-08-03 10:00:00;27;70.4;52.2;69.0
2023-08-03 11:00:00;0;74.0;59.1;72.6
2023-08-03 12:00:00;0;69.0;47.9;68.8
2023-08-03 13:00:00;38;75.6;62.1;73.0
2023-08-03 14:00:00;0;71.1;52.6;70.5
2023-08-03 15:00:00;0;66.5;44.8;66.6
2023-08-03 16:00:00;28;71.5;55.3;69.8
2023-08-03 17:00:00;0;73.0;56.1;72.0
2023-08-03 18:00:00;0;68.1;46.8;68.1
2023-08-03 19:00:00;32;70.1;51.0;68.0
2023-08-03 20:00:00;0;74.0;59.3;72.5
2023-08-03 21:00:00;0;69.0;48.1;68.8
2023-08-03 22:00:00;32;69.5;49.8;68.3
2023-08-03 23:00:00;0;74.2;60.3;72.8
2023-08-04 00:00:00;0;69.2;48.5;69.0
2023-08-04 01:00:00;0;64.8;42.7;65.0
2023-08-04 02:00:00;15;62.4;40.7;62.7
2023-08-04 03:00:00;15;75.8;63.2;73.4
2023-08-04 04:00:00;0;70.4;51.3;70.0
2023-08-04 05:00:00;0;66.0;44.6;66.1
2023-08-04 06:00:00;0;62.0;40.5;62.3
2023-08-04 07:00:00;5;59.1;38.7;59.2
2023-08-04 08:00:00;19;76.5;62.3;73.7
2023-08-04 09:00:00;0;70.9;51.0;70.4
2023-08-04 10:00:00;39;71.9;53.2;69.7
2023-08-04 11:00:00;0;74.5;60.1;72.9
2023-08-04 12:00:00;26;71.4;51.2;70.4
2023-08-04 13:00:00;5;75.0;61.2;72.9
2023-08-04 14:00:00;0;69.7;49.2;69.4
2023-08-04 15:00:00;0;65.2;42.9;65.4
2023-08-04 16:00:00;33;66.7;46.4;65.7
2023-08-04 17:00:00;0;74.8;61.0;73.0
2023-08-04 18:00:00;0;69.5;49.2;69.2
2023-08-04 19:00:00;0;65.1;43.2;65.3
2023-08-04 20:00:00;30;75.1;60.2;72.3
2023-08-04 21:00:00;0;71.5;52.2;70.9
2023-08-04 22:00:00;0;66.6;44.7;62.5
2023-08-04 23:00:00;32;74.0;59.1;68.0
2023-08-05 00:00:00;0;72.1;52.6;71.4
2023-08-05 01:00:00;0;67.4;44.2;67.4
2023-08-05 02:00:00;0;63.1;39.5;63.4
2023-08-05 03:00:00;0;59.3;36.7;59.8
2023-08-05 04:00:00;21;74.7;61.4;71.8
2023-08-05 05:00:00;0;71.5;52.2;70.8
2023-08-05 06:00:00;5;72.9;30.5;40.0
2023-08-05 07:00:00;8;76.8;26.5;36.2
2023-08-05 08:00:00;8;76.9;26.6;36.6
2023-08-05 09:00:00;25;76.4;62.6;73.0
2023-08-05 10:00:00;0;62.0;45.3;54.9
2023-08-05 11:00:00;29;63.2;48.2;61.6
2023-08-05 12:00:00;0;73.8;58.6;72.5
2023-08-05 13:00:00;0;68.9;48.1;68.7
2023-08-05 14:00:00;35;74.4;60.1;71.8
2023-08-05 15:00:00;0;72.2;54.3;71.4
2023-08-05 16:00:00;0;67.4;45.7;67.4
2023-08-05 17:00:00;0;63.2;40.8;63.5
2023-08-05 18:00:00;28;64.1;43.5;63.0
2023-08-05 19:00:00;5;75.2;62.0;73.0
2023-08-05 20:00:00;0;69.9;49.8;69.5
2023-08-05 21:00:00;28;68.8;47.6;67.2
2023-08-05 22:00:00;2;74.9;62.0;73.0
2023-08-05 23:00:00;0;69.7;48.6;69.4
2023-08-06 00:00:00;0;65.2;41.8;65.4
2023-08-06 01:00:00;19;63.6;41.2;63.6
2023-08-06 02:00:00;10;76.0;62.1;73.5
2023-08-06 03:00:00;0;70.4;49.5;70.1
2023-08-06 04:00:00;0;65.9;42.4;66.0
2023-08-06 05:00:00;0;61.9;38.4;62.2
2023-08-06 06:00:00;16;60.8;36.1;48.6
2023-08-06 07:00:00;10;71.0;54.7;51.3
2023-08-06 08:00:00;4;73.1;26.3;33.9
2023-08-06 09:00:00;7;76.6;26.5;35.6
2023-08-06 10:00:00;3;74.7;26.1;37.0
2023-08-06 11:00:00;33;76.7;57.3;67.2
2023-08-06 12:00:00;0;70.1;51.2;69.8
2023-08-06 13:00:00;33;71.7;55.2;69.9
2023-08-06 14:00:00;0;73.1;56.1;71.3
2023-08-06 15:00:00;24;76.1;63.1;73.5
2023-08-06 16:00:00;0;70.7;50.1;70.2
2023-08-06 17:00:00;0;66.0;42.4;66.1
2023-08-06 18:00:00;0;61.8;38.2;62.2
2023-08-06 19:00:00;32;73.4;58.8;71.0
2023-08-06 20:00:00;0;65.8;44.0;44.1
2023-08-06 21:00:00;6;74.1;25.8;34.3
2023-08-06 22:00:00;40;77.2;41.4;52.1
2023-08-06 23:00:00;0;73.1;57.6;71.9
2023-08-07 00:00:00;0;65.9;45.8;66.9
2023-08-07 01:00:00;0;61.0;39.9;62.5
2023-08-07 02:00:00;0;57.4;36.6;58.7
2023-08-07 03:00:00;29;75.9;62.6;72.4
2023-08-07 04:00:00;0;67.6;48.9;61.8
2023-08-07 05:00:00;0;57.2;32.5;39.1
2023-08-07 06:00:00;16;76.7;26.9;39.1
2023-08-07 07:00:00;25;77.3;29.8;42.8
2023-08-07 08:00:00;23;76.1;50.1;52.7
2023-08-07 09:00:00;6;76.8;27.0;37.4
2023-08-07 10:00:00;5;75.4;26.2;38.0
2023-08-07 11:00:00;35;76.7;60.9;72.0
2023-08-07 12:00:00;0;68.6;50.4;63.5
2023-08-07 13:00:00;0;54.9;37.9;41.6
2023-08-07 14:00:00;35;72.2;58.7;68.2
2023-08-07 15:00:00;0;71.9;52.9;71.1
2023-08-07 16:00:00;0;67.1;43.9;67.1
2023-08-07 17:00:00;0;62.8;39.1;63.1
2023-08-07 18:00:00;32;75.1;61.0;72.0
2023-08-07 19:00:00;0;71.4;52.0;70.8
2023-08-07 20:00:00;34;75.4;60.8;72.6
2023-08-07 21:00:00;21;73.4;56.5;64.3
2023-08-07 22:00:00;3;72.2;39.0;38.5
2023-08-07 23:00:00;0;62.7;26.0;39.9
2023-08-08 00:00:00;0;48.0;26.0;40.6
2023-08-08 01:00:00;22;48.1;31.2;43.9
2023-08-08 02:00:00;12;75.5;62.5;73.0
2023-08-08 03:00:00;0;69.9;49.6;69.5
2023-08-08 04:00:00;0;65.4;42.3;65.5
2023-08-08 05:00:00;0;61.4;38.2;61.7
2023-08-08 06:00:00;31;72.7;36.2;48.0
2023-08-08 07:00:00;10;75.7;40.2;42.2
2023-08-08 08:00:00;7;77.0;26.0;36.0
2023-08-08 09:00:00;5;76.1;26.0;34.3
2023-08-08 10:00:00;38;76.8;53.2;62.1
2023-08-08 11:00:00;0;72.5;54.9;71.6
2023-08-08 12:00:00;0;67.6;45.7;67.6
2023-08-08 13:00:00;35;73.3;57.3;71.1
2023-08-08 14:00:00;0;72.2;54.3;71.4
2023-08-08 15:00:00;24;69.4;48.0;68.8
2023-08-08 16:00:00;8;75.4;62.0;73.3
2023-08-08 17:00:00;0;70.0;49.3;69.7
2023-08-08 18:00:00;31;69.2;48.1;68.2
2023-08-08 19:00:00;2;75.2;61.9;73.4
2023-08-08 20:00:00;15;71.0;50.5;69.6
2023-08-08 21:00:00;13;75.5;61.7;72.0
2023-08-08 22:00:00;23;68.4;49.0;66.9
2023-08-08 23:00:00;8;75.4;62.3;73.3
2023-08-09 00:00:00;0;70.1;48.6;69.8
2023-08-09 01:00:00;0;65.5;41.6;65.7
2023-08-09 02:00:00;0;61.4;37.7;61.8
2023-08-09 03:00:00;28;75.2;60.7;71.9
2023-08-09 04:00:00;0;71.4;51.8;70.8
2023-08-09 05:00:00;0;66.8;43.5;66.8
2023-08-09 06:00:00;6;71.4;28.2;38.2
2023-08-09 07:00:00;21;76.6;27.9;37.8
2023-08-09 08:00:00;18;73.1;59.7;61.1
2023-08-09 09:00:00;0;64.6;30.8;33.5
2023-08-09 10:00:00;4;56.7;27.0;41.5
2023-08-09 11:00:00;30;76.2;61.9;73.2
2023-08-09 12:00:00;0;70.4;50.6;70.0
2023-08-09 13:00:00;33;72.6;55.9;70.9
2023-08-09 14:00:00;0;73.6;57.8;72.7
2023-08-09 15:00:00;0;68.7;46.9;68.7
2023-08-09 16:00:00;19;66.4;44.1;65.6
2023-08-09 17:00:00;16;75.7;62.1;73.2
2023-08-09 18:00:00;0;70.2;49.9;69.8
2023-08-09 19:00:00;32;73.9;58.5;71.0
2023-08-09 20:00:00;0;71.9;54.2;71.1
2023-08-09 21:00:00;27;69.5;48.6;68.8
2023-08-09 22:00:00;5;74.8;62.8;73.2
2023-08-09 23:00:00;0;69.8;49.4;69.5
2023-08-10 00:00:00;0;65.3;42.8;65.5
2023-08-10 01:00:00;0;61.4;39.0;61.7
2023-08-10 02:00:00;28;70.8;54.5;68.5
2023-08-10 03:00:00;0;72.8;55.0;71.9
2023-08-10 04:00:00;0;68.0;46.5;67.9
2023-08-10 05:00:00;0;63.7;41.4;64.0
2023-08-10 06:00:00;0;59.9;38.1;60.4
2023-08-10 07:00:00;23;70.3;54.9;68.3
2023-08-10 08:00:00;0;72.5;54.6;71.6
2023-08-10 09:00:00;0;67.7;46.1;67.7
2023-08-10 10:00:00;28;71.0;54.0;69.1
2023-08-10 11:00:00;0;73.1;57.4;72.0
2023-08-10 12:00:00;0;68.3;46.9;68.2
2023-08-10 13:00:00;0;63.9;41.4;64.2
2023-08-10 14:00:00;31;76.1;62.0;72.7
2023-08-10 15:00:00;0;71.0;51.3;70.5
2023-08-10 16:00:00;0;66.3;44.0;66.5
2023-08-10 17:00:00;0;62.2;39.7;62.6
2023-08-10 18:00:00;39;73.7;58.9;71.4
2023-08-10 19:00:00;0;72.0;53.3;71.3
2023-08-10 20:00:00;0;67.2;45.0;67.3
2023-08-10 21:00:00;32;74.8;60.5;72.6
2023-08-10 22:00:00;0;71.7;52.7;71.2
2023-08-10 23:00:00;0;67.0;44.6;67.2
2023-08-11 00:00:00;34;75.4;61.0;73.0
2023-08-11 01:00:00;0;71.7;52.5;71.0
2023-08-11 02:00:00;0;67.0;44.8;67.1
2023-08-11 03:00:00;0;62.9;40.4;63.2
2023-08-11 04:00:00;0;59.2;37.6;59.6
2023-08-11 05:00:00;25;72.8;58.2;70.5
2023-08-11 06:00:00;0;71.7;53.5;71.0
2023-08-11 07:00:00;0;67.1;45.7;67.1
2023-08-11 08:00:00;0;62.8;40.8;63.2
2023-08-11 09:00:00;33;73.3;58.8;71.2
2023-08-11 10:00:00;0;72.0;53.9;71.3
2023-08-11 11:00:00;0;67.2;45.5;67.3
2023-08-11 12:00:00;35;68.2;47.5;66.9
2023-08-11 13:00:00;0;74.3;61.1;72.6
2023-08-11 14:00:00;0;69.1;48.8;69.0
2023-08-11 15:00:00;0;64.8;42.6;65.0
2023-08-11 16:00:00;31;69.1;51.6;67.6
2023-08-11 17:00:00;0;73.5;57.7;72.2
2023-08-11 18:00:00;0;68.5;47.4;68.4
2023-08-11 19:00:00;29;72.8;57.7;71.2
2023-08-11 20:00:00;0;72.4;55.3;71.6
2023-08-11 21:00:00;0;67.7;45.9;67.7
2023-08-11 22:00:00;34;68.5;48.2;67.5
2023-08-11 23:00:00;0;74.6;60.6;73.1
2023-08-12 00:00:00;0;69.5;48.8;69.3
2023-08-12 01:00:00;0;65.1;42.8;65.3
2023-08-12 02:00:00;0;61.2;39.1;61.6
2023-08-12 03:00:00;27;75.9;61.8;72.9
2023-08-12 04:00:00;0;70.8;51.7;70.3
2023-08-12 05:00:00;0;66.2;44.8;66.4
2023-08-12 06:00:00;0;62.3;40.4;62.6
2023-08-12 07:00:00;0;58.6;37.7;59.1
2023-08-12 08:00:00;23;76.2;63.9;73.6
2023-08-12 09:00:00;0;70.9;52.1;70.4
2023-08-12 10:00:00;0;66.3;44.8;66.5
2023-08-12 11:00:00;35;72.8;56.8;70.6
2023-08-12 12:00:00;0;72.6;55.0;71.8
2023-08-12 13:00:00;26;69.9;49.1;69.3
2023-08-12 14:00:00;5;75.1;62.2;73.2
2023-08-12 15:00:00;0;69.9;49.3;69.6
2023-08-12 16:00:00;0;65.4;42.9;65.6
2023-08-12 17:00:00;32;70.5;53.7;68.5
2023-08-12 18:00:00;0;73.3;57.0;72.3
2023-08-12 19:00:00;20;69.8;48.7;69.2
2023-08-12 20:00:00;11;75.4;63.5;73.5
2023-08-12 21:00:00;0;70.2;50.2;69.9
2023-08-12 22:00:00;0;65.7;43.5;65.9
2023-08-12 23:00:00;32;68.1;48.7;66.5
2023-08-13 00:00:00;0;74.4;59.8;72.9
2023-08-13 01:00:00;0;69.4;48.7;69.1
2023-08-13 02:00:00;0;65.0;42.9;65.2
2023-08-13 03:00:00;0;61.0;39.3;61.5
2023-08-13 04:00:00;23;67.2;51.0;65.4
2023-08-13 05:00:00;0;73.1;58.4;71.8
2023-08-13 06:00:00;0;68.3;48.4;68.1
2023-08-13 07:00:00;0;64.1;42.9;64.3
2023-08-13 08:00:00;0;60.3;39.3;60.7
2023-08-13 09:00:00;26;72.1;57.5;69.4
2023-08-13 10:00:00;0;72.2;54.4;71.5
2023-08-13 11:00:00;0;67.5;46.2;67.5
2023-08-13 12:00:00;32;74.3;59.9;71.9
2023-08-13 13:00:00;0;71.6;53.3;70.9
2023-08-13 14:00:00;24;68.9;47.7;68.3
2023-08-13 15:00:00;8;75.5;62.6;73.5
2023-08-13 16:00:00;0;70.2;49.8;70.0
2023-08-13 17:00:00;0;65.7;43.4;66.0
2023-08-13 18:00:00;5;61.8;39.5;62.4
2023-08-13 19:00:00;29;76.2;63.5;73.7
2023-08-13 20:00:00;0;70.8;51.9;70.4
2023-08-13 21:00:00;20;68.1;46.6;67.6
2023-08-13 22:00:00;15;76.0;63.0;73.7
2023-08-13 23:00:00;0;70.6;50.3;70.3
2023-08-14 00:00:00;0;66.1;43.6;66.3
2023-08-14 01:00:00;0;62.0;39.7;62.4
2023-08-14 02:00:00;29;71.8;56.8;69.3
2023-08-14 03:00:00;0;72.2;54.8;71.4
2023-08-14 04:00:00;0;67.5;46.5;67.5
2023-08-14 05:00:00;0;63.4;41.8;63.7
2023-08-14 06:00:00;0;59.6;38.8;60.1
2023-08-14 07:00:00;24;70.3;55.5;68.7
2023-08-14 08:00:00;0;72.8;55.5;71.9
2023-08-14 09:00:00;31;74.3;58.6;72.1
2023-08-14 10:00:00;0;73.1;55.9;72.1
2023-08-14 11:00:00;0;68.2;46.5;68.2
2023-08-14 12:00:00;43;76.4;62.6;72.7
2023-08-14 13:00:00;25;73.3;55.5;71.9
2023-08-14 14:00:00;14;76.0;62.4;73.3
2023-08-14 15:00:00;0;70.5;50.5;70.0
2023-08-14 16:00:00;0;65.9;43.9;66.1
2023-08-14 17:00:00;29;66.6;46.1;65.1
2023-08-14 18:00:00;5;75.2;62.3;73.3
2023-08-14 19:00:00;0;70.0;49.7;69.7
2023-08-14 20:00:00;29;73.5;58.8;71.6
2023-08-14 21:00:00;0;72.8;55.5;72.0
2023-08-14 22:00:00;0;68.0;46.2;68.1
2023-08-14 23:00:00;33;71.8;54.4;69.7
2023-08-15 00:00:00;0;73.6;57.4;72.5
2023-08-15 01:00:00;0;68.8;47.6;68.6
2023-08-15 02:00:00;0;64.4;42.4;64.7
2023-08-15 03:00:00;0;60.6;39.1;61.0
2023-08-15 04:00:00;22;66.9;51.1;65.4
2023-08-15 05:00:00;0;73.1;58.7;72.0
2023-08-15 06:00:00;0;68.4;48.7;68.3
2023-08-15 07:00:00;0;64.2;43.2;64.4
2023-08-15 08:00:00;0;60.5;39.7;60.9
2023-08-15 09:00:00;29;74.0;59.8;70.9
2023-08-15 10:00:00;0;71.9;53.4;71.2
2023-08-15 11:00:00;0;67.2;45.7;67.2
2023-08-15 12:00:00;35;74.4;59.6;72.0
2023-08-15 13:00:00;0;72.2;54.0;71.5
2023-08-15 14:00:00;0;67.5;45.8;67.5
2023-08-15 15:00:00;0;63.3;41.2;63.6
2023-08-15 16:00:00;35;71.5;55.8;69.7
2023-08-15 17:00:00;0;73.0;55.9;72.0
2023-08-15 18:00:00;0;68.1;46.9;68.1
2023-08-15 19:00:00;36;76.1;62.4;73.3
2023-08-15 20:00:00;0;71.5;52.4;70.9
2023-08-15 21:00:00;29;75.2;61.4;72.3
2023-08-15 22:00:00;0;72.0;53.7;71.4
2023-08-15 23:00:00;0;67.3;45.6;67.4
