Site;SS47 Rue des Moulins 11 (ID 3247);SS47 Rue des Moulins 11 (ID 3247);SS47 Rue des Moulins 11 (ID 3247);SS47 Rue des Moulins 11 (ID 3247)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-08-31 22:00:00;0;31.7;26.0;32.7
2023-08-31 23:00:00;0;31.0;26.0;32.0
2023-09-01 00:00:00;0;30.2;26.0;31.2
2023-09-01 01:00:00;0;29.8;25.2;30.6
2023-09-01 02:00:00;0;29.0;25.0;30.0
2023-09-01 03:00:00;0;28.9;25.0;29.5
2023-09-01 04:00:00;0;28.0;25.0;29.0
2023-09-01 05:00:00;0;28.0;25.0;28.5
2023-09-01 06:00:00;0;27.4;24.6;28.1
2023-09-01 07:00:00;0;27.0;24.0;27.7
2023-09-01 08:00:00;0;27.0;24.0;27.3
2023-09-01 09:00:00;0;26.3;24.0;27.1
2023-09-01 10:00:00;0;26.0;24.0;26.7
2023-09-01 11:00:00;0;26.0;24.0;26.4
2023-09-01 12:00:00;0;26.0;24.0;26.2
2023-09-01 13:00:00;0;26.0;24.0;26.0
2023-09-01 14:00:00;0;25.3;24.0;25.8
2023-09-01 15:00:00;0;25.0;24.0;25.6
2023-09-01 16:00:00;0;25.0;24.0;25.4
2023-09-01 17:00:00;0;25.0;24.0;25.3
2023-09-01 18:00:00;0;25.0;24.0;25.2
2023-09-01 19:00:00;0;25.0;24.0;25.1
2023-09-01 20:00:00;0;25.0;24.0;25.0
2023-09-01 21:00:00;0;25.0;24.0;24.9
2023-09-01 22:00:00;0;25.0;24.0;24.8
2023-09-01 23:00:00;0;25.0;24.0;24.6
2023-09-02 00:00:00;0;25.0;24.0;24.5
2023-09-02 01:00:00;0;25.0;24.0;24.4
2023-09-02 02:00:00;0;24.7;24.0;24.3
2023-09-02 03:00:00;0;24.1;24.0;24.3
2023-09-02 04:00:00;0;24.0;23.2;24.2
2023-09-02 05:00:00;0;24.0;23.0;24.2
2023-09-02 06:00:00;0;24.0;23.0;24.1
2023-09-02 07:00:00;0;24.0;23.0;24.0
2023-09-02 08:00:00;0;24.0;23.0;23.9
2023-09-02 09:00:00;0;24.0;23.0;23.8
2023-09-02 10:00:00;0;24.0;23.0;23.8
2023-09-02 11:00:00;0;24.0;23.0;23.8
2023-09-02 12:00:00;6;32.4;27.7;31.2
2023-09-02 13:00:00;14;76.9;56.5;68.0
2023-09-02 14:00:00;1;66.3;53.4;61.4
2023-09-02 15:00:00;0;57.1;43.5;58.2
2023-09-02 16:00:00;0;53.9;38.5;55.4
2023-09-02 17:00:00;0;51.1;35.7;52.6
2023-09-02 18:00:00;0;48.6;33.6;49.9
2023-09-02 19:00:00;0;46.1;32.4;47.5
2023-09-02 20:00:00;0;43.9;31.2;45.2
2023-09-02 21:00:00;0;41.9;30.2;43.1
2023-09-02 22:00:00;0;40.1;29.4;41.3
2023-09-02 23:00:00;0;38.4;28.8;39.6
2023-09-03 00:00:00;0;37.0;28.0;38.2
2023-09-03 01:00:00;0;35.7;27.7;36.8
2023-09-03 02:00:00;0;34.5;27.0;35.7
2023-09-03 03:00:00;0;33.5;27.0;34.6
2023-09-03 04:00:00;0;32.5;26.1;33.6
2023-09-03 05:00:00;0;31.7;26.0;32.7
2023-09-03 06:00:00;0;31.0;26.0;31.9
2023-09-03 07:00:00;0;30.1;25.5;31.2
2023-09-03 08:00:00;0;29.6;25.0;30.5
2023-09-03 09:00:00;0;29.0;25.0;29.9
2023-09-03 10:00:00;0;28.6;25.0;29.3
2023-09-03 11:00:00;0;28.0;25.0;28.9
2023-09-03 12:00:00;0;28.0;25.0;28.4
2023-09-03 13:00:00;0;27.1;25.0;28.1
2023-09-03 14:00:00;0;27.0;25.0;27.6
2023-09-03 15:00:00;0;27.0;25.0;27.3
2023-09-03 16:00:00;0;26.7;25.0;27.1
2023-09-03 17:00:00;0;26.0;25.0;26.8
2023-09-03 18:00:00;0;26.0;25.0;26.6
2023-09-03 19:00:00;0;26.0;25.0;26.3
2023-09-03 20:00:00;0;26.0;25.0;26.2
2023-09-03 21:00:00;0;26.0;25.0;26.0
2023-09-03 22:00:00;0;25.9;24.8;25.8
2023-09-03 23:00:00;0;25.0;24.2;25.6
2023-09-04 00:00:00;0;25.0;24.0;25.5
2023-09-04 01:00:00;0;25.2;24.3;25.5
2023-09-04 02:00:00;18;75.8;65.0;73.9
2023-09-04 03:00:00;3;72.4;62.4;69.5
2023-09-04 04:00:00;0;62.9;49.2;64.4
2023-09-04 05:00:00;0;59.3;42.1;61.1
2023-09-04 06:00:00;0;55.8;38.0;57.7
2023-09-04 07:00:00;0;52.7;35.3;54.4
2023-09-04 08:00:00;0;49.6;33.4;51.4
2023-09-04 09:00:00;0;47.0;31.9;48.6
2023-09-04 10:00:00;0;44.5;31.0;46.1
2023-09-04 11:00:00;0;41.1;30.1;38.5
2023-09-04 12:00:00;0;37.7;30.0;36.3
2023-09-04 13:00:00;0;35.6;30.0;35.0
2023-09-04 14:00:00;0;34.4;29.0;33.9
2023-09-04 15:00:00;0;33.3;28.7;34.2
2023-09-04 16:00:00;0;32.4;28.0;33.3
2023-09-04 17:00:00;0;31.9;27.4;32.6
2023-09-04 18:00:00;0;31.0;27.0;32.0
2023-09-04 19:00:00;0;30.7;27.0;31.4
2023-09-04 20:00:00;0;30.0;26.9;30.9
2023-09-04 21:00:00;0;29.7;26.0;30.4
2023-09-04 22:00:00;0;29.0;26.0;29.9
2023-09-04 23:00:00;0;29.0;26.0;29.4
2023-09-05 00:00:00;0;28.2;26.0;29.0
2023-09-05 01:00:00;0;28.0;25.5;28.6
2023-09-05 02:00:00;0;28.0;25.0;28.3
2023-09-05 03:00:00;0;27.1;25.0;28.0
2023-09-05 04:00:00;0;27.0;25.0;27.6
2023-09-05 05:00:00;0;27.0;25.0;27.3
2023-09-05 06:00:00;0;26.6;25.0;27.2
2023-09-05 07:00:00;0;26.0;24.8;26.8
2023-09-05 08:00:00;0;26.0;24.0;26.5
2023-09-05 09:00:00;0;26.0;24.0;26.3
2023-09-05 10:00:00;0;26.0;24.0;26.1
2023-09-05 11:00:00;0;26.0;24.0;26.0
2023-09-05 12:00:00;0;25.3;24.0;25.7
2023-09-05 13:00:00;0;25.0;24.0;25.5
2023-09-05 14:00:00;0;25.0;24.0;25.4
2023-09-05 15:00:00;0;25.0;24.0;25.3
2023-09-05 16:00:00;0;25.0;24.0;25.2
2023-09-05 17:00:00;0;25.0;24.0;25.1
2023-09-05 18:00:00;0;25.0;24.0;25.0
2023-09-05 19:00:00;0;25.0;24.0;24.9
2023-09-05 20:00:00;0;25.0;24.0;24.8
2023-09-05 21:00:00;0;25.0;24.0;24.7
2023-09-05 22:00:00;0;25.0;24.0;24.6
2023-09-05 23:00:00;0;25.0;24.0;24.6
2023-09-06 00:00:00;0;25.0;24.0;24.5
2023-09-06 01:00:00;0;25.0;24.0;24.4
2023-09-06 02:00:00;0;25.0;24.0;24.3
2023-09-06 03:00:00;0;25.0;24.0;24.3
2023-09-06 04:00:00;0;24.6;24.0;24.3
2023-09-06 05:00:00;0;24.0;24.0;24.2
2023-09-06 06:00:00;0;24.0;24.0;24.2
2023-09-06 07:00:00;0;24.0;24.0;24.2
2023-09-06 08:00:00;0;24.0;24.0;24.1
2023-09-06 09:00:00;0;24.0;24.0;24.1
2023-09-06 10:00:00;0;24.0;24.0;24.0
2023-09-06 11:00:00;0;24.0;24.0;24.0
2023-09-06 12:00:00;0;24.0;24.0;23.9
2023-09-06 13:00:00;0;24.0;24.0;23.9
2023-09-06 14:00:00;0;24.0;24.0;23.8
2023-09-06 15:00:00;0;24.0;24.0;23.8
2023-09-06 16:00:00;0;24.0;24.0;23.8
2023-09-06 17:00:00;0;24.0;24.0;23.8
2023-09-06 18:00:00;0;24.0;24.0;23.7
2023-09-06 19:00:00;0;24.0;24.0;23.7
2023-09-06 20:00:00;0;24.0;24.0;23.7
2023-09-06 21:00:00;0;24.0;24.0;23.7
2023-09-06 22:00:00;0;24.0;24.0;23.6
2023-09-06 23:00:00;0;24.0;24.0;23.6
2023-09-07 00:00:00;0;24.0;24.0;23.6
2023-09-07 01:00:00;0;24.0;24.0;23.6
2023-09-07 02:00:00;0;24.0;24.0;23.6
2023-09-07 03:00:00;0;24.0;24.0;23.5
2023-09-07 04:00:00;0;24.0;24.0;23.5
2023-09-07 05:00:00;0;24.0;24.0;23.5
2023-09-07 06:00:00;0;24.0;24.0;23.5
2023-09-07 07:00:00;8;33.5;29.7;32.2
2023-09-07 08:00:00;14;76.8;56.2;68.1
2023-09-07 09:00:00;0;65.3;52.5;60.8
2023-09-07 10:00:00;0;56.7;43.2;57.9
2023-09-07 11:00:00;0;53.6;38.4;55.1
2023-09-07 12:00:00;0;50.9;35.5;52.4
2023-09-07 13:00:00;0;48.2;33.5;49.7
2023-09-07 14:00:00;0;45.8;32.2;47.2
2023-09-07 15:00:00;0;43.7;31.1;45.0
2023-09-07 16:00:00;0;41.7;30.3;43.0
2023-09-07 17:00:00;0;39.9;30.0;39.8
2023-09-07 18:00:00;0;37.6;30.0;38.2
2023-09-07 19:00:00;0;36.2;29.1;37.1
2023-09-07 20:00:00;0;35.0;28.8;36.0
2023-09-07 21:00:00;0;34.0;28.0;35.1
2023-09-07 22:00:00;0;33.1;28.0;34.2
2023-09-07 23:00:00;0;32.3;27.2;33.4
2023-09-08 00:00:00;0;31.7;27.0;32.7
2023-09-08 01:00:00;0;31.0;27.0;32.1
2023-09-08 02:00:00;0;30.3;26.1;31.3
2023-09-08 03:00:00;0;30.0;26.0;30.8
2023-09-08 04:00:00;0;29.1;26.0;30.2
2023-09-08 05:00:00;0;29.0;26.0;29.6
2023-09-08 06:00:00;0;28.3;25.3;29.2
2023-09-08 07:00:00;0;28.0;25.0;28.8
2023-09-08 08:00:00;0;27.9;25.0;28.3
2023-09-08 09:00:00;0;27.0;25.0;28.0
2023-09-08 10:00:00;0;27.0;25.0;27.6
2023-09-08 11:00:00;0;27.0;25.0;27.4
2023-09-08 12:00:00;0;26.5;25.0;27.2
2023-09-08 13:00:00;0;26.0;25.0;26.9
2023-09-08 14:00:00;0;26.0;25.0;26.6
2023-09-08 15:00:00;0;26.0;25.0;26.3
2023-09-08 16:00:00;0;26.0;25.0;26.2
2023-09-08 17:00:00;0;26.0;25.0;26.1
2023-09-08 18:00:00;0;26.0;25.0;25.9
2023-09-08 19:00:00;0;25.5;25.0;25.7
2023-09-08 20:00:00;0;25.0;25.0;25.6
2023-09-08 21:00:00;0;25.0;25.0;25.5
2023-09-08 22:00:00;0;25.0;24.5;25.4
2023-09-08 23:00:00;0;25.0;24.0;25.3
2023-09-09 00:00:00;0;25.0;24.0;25.2
2023-09-09 01:00:00;0;25.0;24.0;25.1
2023-09-09 02:00:00;0;25.0;24.0;25.0
2023-09-09 03:00:00;0;25.0;24.0;24.9
2023-09-09 04:00:00;0;25.0;24.0;24.7
2023-09-09 05:00:00;0;25.0;24.0;24.6
2023-09-09 06:00:00;0;25.0;24.0;24.5
2023-09-09 07:00:00;0;24.9;24.0;24.5
2023-09-09 08:00:00;0;24.5;24.0;24.4
2023-09-09 09:00:00;0;24.1;24.0;24.3
2023-09-09 10:00:00;0;24.0;24.0;24.3
2023-09-09 11:00:00;0;24.0;24.0;24.2
2023-09-09 12:00:00;0;24.0;24.0;24.2
2023-09-09 13:00:00;0;24.0;24.0;24.2
2023-09-09 14:00:00;11;44.4;34.5;41.5
2023-09-09 15:00:00;10;76.5;58.5;67.1
2023-09-09 16:00:00;0;63.0;50.7;60.5
2023-09-09 17:00:00;0;56.3;42.6;57.7
2023-09-09 18:00:00;0;53.4;38.1;54.9
2023-09-09 19:00:00;0;50.6;35.3;52.1
2023-09-09 20:00:00;0;48.0;33.5;49.5
2023-09-09 21:00:00;0;45.7;32.3;47.1
2023-09-09 22:00:00;0;43.5;31.2;44.8
2023-09-09 23:00:00;0;41.6;30.1;42.8
2023-09-10 00:00:00;0;39.8;29.5;41.1
2023-09-10 01:00:00;0;38.3;29.0;39.4
2023-09-10 02:00:00;0;36.7;28.0;38.0
2023-09-10 03:00:00;0;35.5;28.0;36.7
2023-09-10 04:00:00;0;34.4;27.1;35.6
2023-09-10 05:00:00;0;33.4;27.0;34.5
2023-09-10 06:00:00;0;32.5;27.0;33.6
2023-09-10 07:00:00;0;31.7;26.1;32.7
2023-09-10 08:00:00;0;31.0;26.0;32.0
2023-09-10 09:00:00;0;30.2;26.0;31.3
2023-09-10 10:00:00;0;29.9;26.0;30.6
2023-09-10 11:00:00;0;29.0;26.0;30.1
2023-09-10 12:00:00;0;29.0;26.0;29.5
2023-09-10 13:00:00;0;28.1;25.7;29.1
2023-09-10 14:00:00;0;28.0;25.1;28.7
2023-09-10 15:00:00;0;28.0;25.0;28.3
2023-09-10 16:00:00;0;27.1;25.0;28.0
2023-09-10 17:00:00;0;27.0;25.0;27.7
2023-09-10 18:00:00;0;27.0;25.0;27.4
2023-09-10 19:00:00;0;27.0;25.0;27.2
2023-09-10 20:00:00;0;26.3;25.0;26.9
2023-09-10 21:00:00;0;26.0;25.0;26.7
2023-09-10 22:00:00;0;26.0;25.0;26.5
2023-09-10 23:00:00;0;26.0;25.0;26.3
2023-09-11 00:00:00;0;26.0;25.0;26.2
2023-09-11 01:00:00;0;26.3;25.3;26.2
2023-09-11 02:00:00;18;75.9;65.5;73.9
2023-09-11 03:00:00;3;72.0;62.0;69.2
2023-09-11 04:00:00;0;62.8;49.1;64.3
2023-09-11 05:00:00;0;59.3;42.2;61.0
2023-09-11 06:00:00;0;55.8;38.2;57.7
2023-09-11 07:00:00;0;52.7;35.5;54.4
2023-09-11 08:00:00;0;49.7;33.5;51.4
2023-09-11 09:00:00;0;46.9;32.2;48.7
2023-09-11 10:00:00;0;44.7;31.1;46.2
2023-09-11 11:00:00;0;41.4;30.9;38.7
2023-09-11 12:00:00;0;37.8;31.0;35.8
2023-09-11 13:00:00;0;35.7;30.0;34.2
2023-09-11 14:00:00;0;34.3;29.7;33.1
2023-09-11 15:00:00;0;33.1;29.0;32.0
2023-09-11 16:00:00;0;32.0;28.8;31.0
2023-09-11 17:00:00;0;31.0;28.0;30.1
2023-09-11 18:00:00;0;30.2;28.0;29.4
2023-09-11 19:00:00;0;29.8;27.2;29.1
2023-09-11 20:00:00;0;29.0;27.0;29.7
2023-09-11 21:00:00;0;29.0;27.0;29.4
2023-09-11 22:00:00;0;28.7;26.1;29.1
2023-09-11 23:00:00;0;28.0;26.0;28.7
2023-09-12 00:00:00;0;28.0;26.0;28.3
2023-09-12 01:00:00;0;28.0;26.0;28.0
2023-09-12 02:00:00;0;27.1;25.2;27.7
2023-09-12 03:00:00;0;27.0;25.0;27.4
2023-09-12 04:00:00;0;27.0;25.0;27.3
2023-09-12 05:00:00;0;27.0;25.0;27.0
2023-09-12 06:00:00;0;26.6;25.0;26.8
2023-09-12 07:00:00;0;26.0;25.0;26.6
2023-09-12 08:00:00;0;26.0;25.0;26.3
2023-09-12 09:00:00;0;26.0;25.0;26.2
2023-09-12 10:00:00;0;26.0;25.0;26.1
2023-09-12 11:00:00;0;26.0;25.0;25.9
2023-09-12 12:00:00;0;26.0;25.0;25.8
2023-09-12 13:00:00;0;26.0;25.0;25.7
2023-09-12 14:00:00;0;25.7;25.0;25.6
2023-09-12 15:00:00;0;25.0;25.0;25.4
2023-09-12 16:00:00;0;25.0;25.0;25.4
2023-09-12 17:00:00;0;25.0;25.0;25.3
2023-09-12 18:00:00;0;25.0;25.0;25.2
2023-09-12 19:00:00;0;25.0;25.0;25.2
2023-09-12 20:00:00;0;25.0;25.0;25.1
2023-09-12 21:00:00;0;25.0;25.0;25.0
2023-09-12 22:00:00;0;25.0;25.0;24.9
2023-09-12 23:00:00;0;25.0;24.6;24.9
2023-09-13 00:00:00;0;25.0;24.0;24.8
2023-09-13 01:00:00;0;25.0;24.0;24.7
2023-09-13 02:00:00;0;25.0;24.0;24.7
2023-09-13 03:00:00;0;25.0;24.0;24.6
2023-09-13 04:00:00;0;25.0;24.0;24.5
2023-09-13 05:00:00;0;25.0;24.0;24.4
2023-09-13 06:00:00;0;25.0;24.0;24.4
2023-09-13 07:00:00;0;25.0;24.0;24.4
2023-09-13 08:00:00;0;25.0;24.0;24.3
2023-09-13 09:00:00;0;25.0;24.0;24.3
2023-09-13 10:00:00;0;24.7;24.0;24.2
2023-09-13 11:00:00;0;24.3;24.0;24.2
2023-09-13 12:00:00;0;24.1;24.0;24.2
2023-09-13 13:00:00;0;24.0;24.0;24.2
2023-09-13 14:00:00;0;24.0;24.0;24.2
2023-09-13 15:00:00;0;24.0;24.0;24.1
2023-09-13 16:00:00;0;24.0;24.0;24.1
2023-09-13 17:00:00;0;24.0;24.0;24.1
2023-09-13 18:00:00;0;24.0;24.0;24.0
2023-09-13 19:00:00;0;24.0;24.0;24.0
2023-09-13 20:00:00;0;24.0;24.0;23.9
2023-09-13 21:00:00;0;24.0;24.0;23.9
2023-09-13 22:00:00;0;24.0;24.0;23.8
2023-09-13 23:00:00;0;24.0;24.0;23.8
2023-09-14 00:00:00;0;24.0;23.5;23.8
2023-09-14 01:00:00;0;24.0;23.1;23.8
2023-09-14 02:00:00;0;24.0;23.0;23.7
2023-09-14 03:00:00;0;24.0;23.0;23.6
2023-09-14 04:00:00;0;24.0;23.0;23.6
2023-09-14 05:00:00;0;24.0;23.0;23.6
2023-09-14 06:00:00;0;24.0;23.0;23.5
2023-09-14 07:00:00;0;24.0;23.0;23.5
2023-09-14 08:00:00;0;24.0;23.0;23.5
2023-09-14 09:00:00;0;24.0;23.0;23.4
2023-09-14 10:00:00;0;24.0;23.0;23.4
2023-09-14 11:00:00;0;24.0;23.0;23.4
2023-09-14 12:00:00;0;24.0;23.0;23.4
2023-09-14 13:00:00;10;38.9;31.4;36.7
2023-09-14 14:00:00;13;76.7;57.2;68.1
2023-09-14 15:00:00;0;64.6;51.8;61.3
2023-09-14 16:00:00;0;56.7;42.4;58.0
2023-09-14 17:00:00;0;53.5;37.7;54.9
2023-09-14 18:00:00;0;50.6;34.8;52.1
2023-09-14 19:00:00;0;48.0;32.9;49.4
2023-09-14 20:00:00;0;45.5;31.5;46.9
2023-09-14 21:00:00;0;43.3;30.5;44.6
2023-09-14 22:00:00;0;41.4;29.7;42.6
2023-09-14 23:00:00;0;39.5;29.0;40.8
2023-09-15 00:00:00;0;38.0;28.2;39.1
2023-09-15 01:00:00;0;36.5;28.0;37.7
2023-09-15 02:00:00;0;35.3;27.1;36.4
2023-09-15 03:00:00;0;34.1;27.0;35.3
2023-09-15 04:00:00;0;33.1;26.7;34.2
2023-09-15 05:00:00;0;32.1;26.0;33.3
2023-09-15 06:00:00;0;31.3;26.0;32.4
2023-09-15 07:00:00;0;30.7;26.0;31.6
2023-09-15 08:00:00;0;30.0;25.7;31.0
2023-09-15 09:00:00;0;29.3;25.0;30.3
2023-09-15 10:00:00;0;29.0;25.0;29.7
2023-09-15 11:00:00;0;28.4;25.0;29.3
2023-09-15 12:00:00;0;28.0;25.0;28.8
2023-09-15 13:00:00;0;28.0;25.0;28.3
2023-09-15 14:00:00;0;27.0;25.0;28.0
2023-09-15 15:00:00;0;27.0;25.0;27.6
2023-09-15 16:00:00;0;27.0;25.0;27.3
2023-09-15 17:00:00;0;26.7;25.0;27.1
2023-09-15 18:00:00;0;26.0;25.0;26.8
2023-09-15 19:00:00;0;26.0;25.0;26.5
2023-09-15 20:00:00;0;26.0;25.0;26.3
2023-09-15 21:00:00;0;26.0;25.0;26.2
2023-09-15 22:00:00;0;26.0;24.3;26.0
2023-09-15 23:00:00;0;25.4;24.0;25.8
2023-09-16 00:00:00;0;25.0;24.0;25.6
2023-09-16 01:00:00;0;25.0;24.0;25.5
2023-09-16 02:00:00;0;25.0;24.0;25.3
2023-09-16 03:00:00;0;25.0;24.0;25.2
2023-09-16 04:00:00;0;25.0;24.0;25.1
2023-09-16 05:00:00;0;25.0;24.0;25.0
2023-09-16 06:00:00;0;25.0;24.0;24.9
2023-09-16 07:00:00;0;25.0;24.0;24.7
2023-09-16 08:00:00;0;25.0;24.0;24.6
2023-09-16 09:00:00;0;24.9;24.0;24.5
2023-09-16 10:00:00;0;24.5;24.0;24.4
2023-09-16 11:00:00;0;24.1;24.0;24.3
2023-09-16 12:00:00;0;24.0;24.0;24.3
2023-09-16 13:00:00;0;24.0;24.0;24.2
2023-09-16 14:00:00;0;24.0;24.0;24.2
2023-09-16 15:00:00;0;24.0;24.0;24.2
2023-09-16 16:00:00;0;24.0;24.0;24.1
2023-09-16 17:00:00;0;24.0;24.0;24.1
2023-09-16 18:00:00;0;24.0;24.0;24.1
2023-09-16 19:00:00;0;24.0;24.0;24.1
2023-09-16 20:00:00;0;24.0;24.0;24.0
2023-09-16 21:00:00;0;24.0;24.0;24.0
2023-09-16 22:00:00;7;38.2;32.0;35.7
2023-09-16 23:00:00;0;60.5;44.9;56.0
2023-09-17 00:00:00;0;52.6;38.2;53.2
2023-09-17 01:00:00;0;49.4;34.8;50.5
2023-09-17 02:00:00;0;47.0;32.5;48.1
2023-09-17 03:00:00;0;44.7;31.0;45.7
2023-09-17 04:00:00;0;42.6;29.9;43.6
2023-09-17 05:00:00;1;41.3;29.8;42.2
2023-09-17 06:00:00;14;75.9;59.2;68.3
2023-09-17 07:00:00;0;65.1;52.4;60.7
2023-09-17 08:00:00;0;57.0;43.2;58.1
2023-09-17 09:00:00;0;53.9;38.3;55.3
2023-09-17 10:00:00;0;51.1;35.3;52.6
2023-09-17 11:00:00;0;48.5;33.5;49.9
2023-09-17 12:00:00;0;46.1;32.1;47.4
2023-09-17 13:00:00;0;43.9;31.0;45.1
2023-09-17 14:00:00;0;41.8;30.1;43.1
2023-09-17 15:00:00;0;40.1;29.5;41.3
2023-09-17 16:00:00;0;38.5;29.0;39.7
2023-09-17 17:00:00;0;37.1;28.7;38.2
2023-09-17 18:00:00;0;35.7;28.0;36.9
2023-09-17 19:00:00;0;34.7;28.0;35.8
2023-09-17 20:00:00;0;33.6;27.4;34.8
2023-09-17 21:00:00;0;32.8;27.0;33.8
2023-09-17 22:00:00;0;32.0;27.0;33.0
2023-09-17 23:00:00;0;31.0;26.8;32.2
2023-09-18 00:00:00;0;30.5;26.0;31.5
2023-09-18 01:00:00;0;30.4;26.5;31.2
2023-09-18 02:00:00;15;76.7;65.6;74.3
2023-09-18 03:00:00;1;70.6;60.3;68.2
2023-09-18 04:00:00;0;62.3;48.2;64.0
2023-09-18 05:00:00;0;58.9;41.8;60.7
2023-09-18 06:00:00;0;55.6;38.0;57.4
2023-09-18 07:00:00;0;52.4;35.5;54.2
2023-09-18 08:00:00;0;49.5;33.6;51.2
2023-09-18 09:00:00;0;46.9;32.4;48.5
2023-09-18 10:00:00;0;44.5;31.2;46.0
2023-09-18 11:00:00;0;41.2;30.8;38.7
2023-09-18 12:00:00;0;37.8;30.4;37.4
2023-09-18 13:00:00;0;36.0;29.6;36.6
2023-09-18 14:00:00;0;34.9;29.0;35.8
2023-09-18 15:00:00;0;34.0;28.0;35.1
2023-09-18 16:00:00;0;33.1;27.7;34.3
2023-09-18 17:00:00;0;32.4;27.0;33.5
2023-09-18 18:00:00;0;31.8;27.0;32.7
2023-09-18 19:00:00;0;31.0;26.3;32.1
2023-09-18 20:00:00;0;30.4;26.0;31.4
2023-09-18 21:00:00;0;30.0;26.0;30.8
2023-09-18 22:00:00;0;29.2;26.0;30.2
2023-09-18 23:00:00;0;29.0;25.6;29.7
2023-09-19 00:00:00;0;28.3;25.0;29.2
2023-09-19 01:00:00;0;28.0;25.0;28.8
2023-09-19 02:00:00;0;27.9;25.0;28.3
2023-09-19 03:00:00;0;27.1;25.0;28.0
2023-09-19 04:00:00;0;27.0;25.0;27.6
2023-09-19 05:00:00;0;27.0;25.0;27.3
2023-09-19 06:00:00;0;26.5;24.6;27.2
2023-09-19 07:00:00;0;26.0;24.0;26.8
2023-09-19 08:00:00;0;26.0;24.0;26.5
2023-09-19 09:00:00;0;26.0;24.0;26.3
2023-09-19 10:00:00;0;26.0;24.0;26.1
2023-09-19 11:00:00;0;25.9;24.0;25.9
2023-09-19 12:00:00;0;25.0;24.0;25.8
2023-09-19 13:00:00;0;25.0;24.0;25.6
2023-09-19 14:00:00;0;25.0;24.0;25.4
2023-09-19 15:00:00;0;25.0;24.0;25.3
2023-09-19 16:00:00;0;25.0;24.0;25.2
2023-09-19 17:00:00;0;25.0;24.0;25.1
2023-09-19 18:00:00;0;25.0;24.0;25.0
2023-09-19 19:00:00;0;25.0;24.0;24.8
2023-09-19 20:00:00;0;25.0;24.0;24.7
2023-09-19 21:00:00;0;25.0;24.0;24.6
2023-09-19 22:00:00;0;25.0;24.0;24.5
2023-09-19 23:00:00;0;24.9;24.0;24.4
2023-09-20 00:00:00;0;24.3;24.0;24.3
2023-09-20 01:00:00;0;24.0;24.0;24.2
2023-09-20 02:00:00;0;24.0;24.0;24.2
2023-09-20 03:00:00;0;24.0;23.8;24.1
2023-09-20 04:00:00;0;24.0;23.0;24.1
2023-09-20 05:00:00;0;24.0;23.0;24.0
2023-09-20 06:00:00;0;24.0;23.0;24.0
2023-09-20 07:00:00;0;24.0;23.0;23.9
2023-09-20 08:00:00;0;24.0;23.0;23.8
2023-09-20 09:00:00;0;24.0;23.0;23.7
2023-09-20 10:00:00;0;24.0;23.0;23.7
2023-09-20 11:00:00;0;24.0;23.0;23.7
2023-09-20 12:00:00;0;24.0;23.0;23.6
2023-09-20 13:00:00;0;24.0;23.0;23.6
2023-09-20 14:00:00;0;24.0;23.0;23.5
2023-09-20 15:00:00;0;24.0;23.0;23.5
2023-09-20 16:00:00;0;24.0;23.0;23.4
2023-09-20 17:00:00;0;24.0;23.0;23.4
2023-09-20 18:00:00;0;24.0;23.0;23.4
2023-09-20 19:00:00;0;24.0;23.0;23.4
2023-09-20 20:00:00;0;24.0;23.0;23.3
2023-09-20 21:00:00;0;24.0;23.0;23.4
2023-09-20 22:00:00;0;24.0;23.0;23.3
2023-09-20 23:00:00;0;24.0;23.0;23.3
2023-09-21 00:00:00;0;24.0;23.0;23.3
2023-09-21 01:00:00;0;24.0;23.0;23.3
2023-09-21 02:00:00;0;24.0;23.0;23.3
2023-09-21 03:00:00;0;24.0;23.0;23.3
2023-09-21 04:00:00;0;24.0;23.0;23.2
2023-09-21 05:00:00;0;24.0;23.0;23.2
2023-09-21 06:00:00;0;24.0;23.0;23.2
2023-09-21 07:00:00;0;24.0;23.0;23.2
2023-09-21 08:00:00;0;24.0;23.0;23.2
2023-09-21 09:00:00;0;24.0;23.0;23.2
2023-09-21 10:00:00;0;24.0;23.0;23.2
2023-09-21 11:00:00;0;24.0;23.0;23.2
2023-09-21 12:00:00;0;24.0;23.0;23.2
2023-09-21 13:00:00;0;24.0;23.0;23.2
2023-09-21 14:00:00;0;24.0;23.0;23.2
2023-09-21 15:00:00;0;24.0;23.0;23.1
2023-09-21 16:00:00;16;58.1;41.5;52.4
2023-09-21 17:00:00;7;73.3;58.1;65.3
2023-09-21 18:00:00;0;60.2;47.7;59.7
2023-09-21 19:00:00;0;55.4;40.8;56.8
2023-09-21 20:00:00;0;52.5;36.8;54.0
2023-09-21 21:00:00;0;49.7;34.2;51.2
2023-09-21 22:00:00;0;47.1;32.4;48.6
2023-09-21 23:00:00;0;44.8;31.0;46.1
2023-09-22 00:00:00;0;42.6;30.0;43.9
2023-09-22 01:00:00;0;40.6;29.0;42.0
2023-09-22 02:00:00;0;38.9;28.4;40.2
2023-09-22 03:00:00;0;37.4;28.0;38.6
2023-09-22 04:00:00;0;35.9;27.0;37.2
